PM2.5,PM10,PM1.0,DATE,ID
6,6,1,2020-11-08 17:00:15,2
6,8,2,2020-11-08 17:00:45,2
3,5,3,2020-11-08 17:01:17,2
2,2,2,2020-11-08 17:01:48,2
4,5,2,2020-11-08 17:02:19,2
4,6,2,2020-11-08 17:02:49,2
2,3,2,2020-11-08 17:03:20,2
2,3,2,2020-11-08 17:03:50,2
3,4,3,2020-11-08 17:04:20,2
3,4,3,2020-11-08 17:04:50,2
3,3,3,2020-11-08 17:05:21,2
2,3,2,2020-11-08 17:05:52,2
5,5,2,2020-11-08 17:06:22,2
4,4,2,2020-11-08 17:06:52,2
4,5,1,2020-11-08 17:07:23,2
6,7,2,2020-11-08 17:07:53,2
7,7,2,2020-11-08 17:08:23,2
5,5,2,2020-11-08 17:08:53,2
2,3,2,2020-11-08 17:09:24,2
7,8,2,2020-11-08 17:09:54,2
9,11,2,2020-11-08 17:10:24,2
5,6,3,2020-11-08 17:10:54,2
6,7,4,2020-11-08 17:11:25,2
6,7,4,2020-11-08 17:11:55,2
6,7,3,2020-11-08 17:12:25,2
2,4,2,2020-11-08 17:12:56,2
3,5,3,2020-11-08 17:13:26,2
3,5,3,2020-11-08 17:13:56,2
2,3,2,2020-11-08 17:14:26,2
4,8,1,2020-11-08 17:14:57,2
6,11,3,2020-11-08 17:15:27,2
4,8,4,2020-11-08 17:15:57,2
2,4,2,2020-11-08 17:16:27,2
2,2,2,2020-11-08 17:16:58,2
2,3,2,2020-11-08 17:17:28,2
2,4,2,2020-11-08 17:17:58,2
3,4,3,2020-11-08 17:18:29,2
2,4,2,2020-11-08 17:18:59,2
8,10,2,2020-11-08 17:19:29,2
8,10,1,2020-11-08 17:19:59,2
1,3,1,2020-11-08 17:20:30,2
2,4,2,2020-11-08 17:21:00,2
2,4,2,2020-11-08 17:21:30,2
2,3,2,2020-11-08 17:22:01,2
4,4,1,2020-11-08 17:22:32,2
4,4,2,2020-11-08 17:23:02,2
2,2,2,2020-11-08 17:23:32,2
3,4,3,2020-11-08 17:24:03,2
4,5,2,2020-11-08 17:24:33,2
5,6,2,2020-11-08 17:25:03,2
6,7,4,2020-11-08 17:25:35,2
8,8,3,2020-11-08 17:26:05,2
4,5,2,2020-11-08 17:26:35,2
2,2,2,2020-11-08 17:27:05,2
2,3,2,2020-11-08 17:27:36,2
2,3,2,2020-11-08 17:28:06,2
2,2,2,2020-11-08 17:28:36,2
3,3,3,2020-11-08 17:29:06,2
3,4,3,2020-11-08 17:29:37,2
5,6,3,2020-11-08 17:30:07,2
6,6,3,2020-11-08 17:30:37,2
4,4,4,2020-11-08 17:31:13,2
3,4,3,2020-11-08 17:31:43,2
4,6,2,2020-11-08 17:32:15,2
6,8,1,2020-11-08 17:32:45,2
4,7,2,2020-11-08 17:33:15,2
4,7,2,2020-11-08 17:33:46,2
7,9,3,2020-11-08 17:34:16,2
6,7,3,2020-11-08 17:34:46,2
3,6,3,2020-11-08 17:35:16,2
3,5,3,2020-11-08 17:35:47,2
7,8,2,2020-11-08 17:36:18,2
9,10,2,2020-11-08 17:36:49,2
7,8,2,2020-11-08 17:37:20,2
5,5,2,2020-11-08 17:37:51,2
3,3,3,2020-11-08 17:38:21,2
5,6,2,2020-11-08 17:38:51,2
4,5,1,2020-11-08 17:39:22,2
4,4,1,2020-11-08 17:39:54,2
5,5,3,2020-11-08 17:40:24,2
10,10,3,2020-11-08 17:40:55,2
6,7,2,2020-11-08 17:41:25,2
1,2,1,2020-11-08 17:41:55,2
4,4,2,2020-11-08 17:42:26,2
5,5,2,2020-11-08 17:42:56,2
5,5,2,2020-11-08 17:43:26,2
5,5,3,2020-11-08 17:43:56,2
5,6,3,2020-11-08 17:44:26,2
2,4,2,2020-11-08 17:44:57,2
4,5,2,2020-11-08 17:45:27,2
5,8,3,2020-11-08 17:45:57,2
3,5,3,2020-11-08 17:46:27,2
3,4,3,2020-11-08 17:46:58,2
4,6,2,2020-11-08 17:47:28,2
4,4,1,2020-11-08 17:47:58,2
3,5,3,2020-11-08 17:48:29,2
8,10,3,2020-11-08 17:49:00,2
6,7,2,2020-11-08 17:49:30,2
5,8,3,2020-11-08 17:50:00,2
8,12,3,2020-11-08 17:50:30,2
5,7,3,2020-11-08 17:51:01,2
2,4,2,2020-11-08 17:51:31,2
6,9,3,2020-11-08 17:52:02,2
6,8,4,2020-11-08 17:52:32,2
3,3,3,2020-11-08 17:53:03,2
2,3,2,2020-11-08 17:53:33,2
5,5,2,2020-11-08 17:54:03,2
7,8,2,2020-11-08 17:54:33,2
4,6,1,2020-11-08 17:55:04,2
2,3,2,2020-11-08 17:55:34,2
2,3,2,2020-11-08 17:56:05,2
2,3,2,2020-11-08 17:56:35,2
2,3,2,2020-11-08 17:57:05,2
4,5,2,2020-11-08 17:57:36,2
9,10,2,2020-11-08 17:58:07,2
6,7,2,2020-11-08 17:58:37,2
5,6,3,2020-11-08 17:59:07,2
5,5,3,2020-11-08 17:59:37,2
2,3,2,2020-11-08 18:00:08,2
2,3,2,2020-11-08 18:00:39,2
2,3,2,2020-11-08 18:01:11,2
4,7,2,2020-11-08 18:01:41,2
3,6,3,2020-11-08 18:02:11,2
5,6,3,2020-11-08 18:02:42,2
4,5,2,2020-11-08 18:03:12,2
2,4,2,2020-11-08 18:03:43,2
5,5,2,2020-11-08 18:04:13,2
7,7,2,2020-11-08 18:04:43,2
5,5,2,2020-11-08 18:05:14,2
2,4,2,2020-11-08 18:05:44,2
2,5,2,2020-11-08 18:06:14,2
2,3,2,2020-11-08 18:06:45,2
2,3,2,2020-11-08 18:07:15,2
3,3,3,2020-11-08 18:07:45,2
3,5,3,2020-11-08 18:08:15,2
3,6,3,2020-11-08 18:08:47,2
8,9,3,2020-11-08 18:09:17,2
8,8,3,2020-11-08 18:09:47,2
5,5,3,2020-11-08 18:10:17,2
3,4,1,2020-11-08 18:10:47,2
5,5,2,2020-11-08 18:11:18,2
6,6,3,2020-11-08 18:11:49,2
3,3,3,2020-11-08 18:12:20,2
8,9,4,2020-11-08 18:12:50,2
8,8,3,2020-11-08 18:13:20,2
2,4,2,2020-11-08 18:13:50,2
3,5,3,2020-11-08 18:14:21,2
4,5,4,2020-11-08 18:14:51,2
2,5,2,2020-11-08 18:15:21,2
2,5,2,2020-11-08 18:15:51,2
7,9,2,2020-11-08 18:16:22,2
8,9,2,2020-11-08 18:16:53,2
5,5,2,2020-11-08 18:17:23,2
4,4,4,2020-11-08 18:17:53,2
2,2,2,2020-11-08 18:18:23,2
1,2,1,2020-11-08 18:18:54,2
3,5,3,2020-11-08 18:19:25,2
5,8,3,2020-11-08 18:19:55,2
4,6,2,2020-11-08 18:20:25,2
2,4,2,2020-11-08 18:20:55,2
2,4,2,2020-11-08 18:21:26,2
2,3,2,2020-11-08 18:21:57,2
2,3,2,2020-11-08 18:22:29,2
2,3,2,2020-11-08 18:22:59,2
2,3,2,2020-11-08 18:23:29,2
2,2,2,2020-11-08 18:23:59,2
7,8,2,2020-11-08 18:24:30,2
10,11,3,2020-11-08 18:25:00,2
5,7,2,2020-11-08 18:25:30,2
2,5,2,2020-11-08 18:26:00,2
2,5,2,2020-11-08 18:26:30,2
5,6,2,2020-11-08 18:27:01,2
10,12,3,2020-11-08 18:27:31,2
8,11,3,2020-11-08 18:28:01,2
5,6,3,2020-11-08 18:28:32,2
8,8,3,2020-11-08 18:29:02,2
4,5,2,2020-11-08 18:29:32,2
1,3,1,2020-11-08 18:30:02,2
5,6,3,2020-11-08 18:30:33,2
5,5,3,2020-11-08 18:31:03,2
2,3,2,2020-11-08 18:31:35,2
3,5,3,2020-11-08 18:32:06,2
10,12,2,2020-11-08 18:32:37,2
13,13,3,2020-11-08 18:33:07,2
6,6,4,2020-11-08 18:33:37,2
3,4,3,2020-11-08 18:34:08,2
2,3,2,2020-11-08 18:34:38,2
2,4,2,2020-11-08 18:35:08,2
3,5,3,2020-11-08 18:35:38,2
3,4,3,2020-11-08 18:36:09,2
2,2,2,2020-11-08 18:36:40,2
2,2,2,2020-11-08 18:37:10,2
4,5,2,2020-11-08 18:37:40,2
7,8,2,2020-11-08 18:38:11,2
5,6,3,2020-11-08 18:38:41,2
8,9,3,2020-11-08 18:39:11,2
5,6,2,2020-11-08 18:39:42,2
3,5,3,2020-11-08 18:40:13,2
7,7,3,2020-11-08 18:40:44,2
9,10,2,2020-11-08 18:41:14,2
6,7,1,2020-11-08 18:41:45,2
10,11,3,2020-11-08 18:42:15,2
13,14,3,2020-11-08 18:42:45,2
7,8,2,2020-11-08 18:43:15,2
2,5,2,2020-11-08 18:43:46,2
4,7,2,2020-11-08 18:44:17,2
4,5,2,2020-11-08 18:44:47,2
1,1,1,2020-11-08 18:45:17,2
7,7,2,2020-11-08 18:45:48,2
10,10,3,2020-11-08 18:46:18,2
5,7,3,2020-11-08 18:46:49,2
5,7,3,2020-11-08 18:47:19,2
7,9,3,2020-11-08 18:47:49,2
5,6,3,2020-11-08 18:48:20,2
5,5,3,2020-11-08 18:48:51,2
4,4,2,2020-11-08 18:49:23,2
5,5,2,2020-11-08 18:49:53,2
7,8,3,2020-11-08 18:50:23,2
7,9,3,2020-11-08 18:50:53,2
5,8,3,2020-11-08 18:51:24,2
5,6,2,2020-11-08 18:51:54,2
4,5,2,2020-11-08 18:52:24,2
4,6,2,2020-11-08 18:52:54,2
4,5,1,2020-11-08 18:53:25,2
2,4,2,2020-11-08 18:53:55,2
4,5,4,2020-11-08 18:54:25,2
10,10,3,2020-11-08 18:54:56,2
8,9,1,2020-11-08 18:55:26,2
4,5,2,2020-11-08 18:55:56,2
6,7,4,2020-11-08 18:56:26,2
3,3,3,2020-11-08 18:56:57,2
5,6,3,2020-11-08 18:57:27,2
6,7,4,2020-11-08 18:57:57,2
3,4,3,2020-11-08 18:58:28,2
5,6,2,2020-11-08 18:58:58,2
4,5,2,2020-11-08 18:59:28,2
6,6,2,2020-11-08 18:59:58,2
8,9,4,2020-11-08 19:00:29,2
4,5,4,2020-11-08 19:01:00,2
3,3,3,2020-11-08 19:01:30,2
2,3,2,2020-11-08 19:02:00,2
5,6,2,2020-11-08 19:02:30,2
4,6,2,2020-11-08 19:03:01,2
2,3,2,2020-11-08 19:03:32,2
2,4,2,2020-11-08 19:04:02,2
5,7,2,2020-11-08 19:04:32,2
6,7,4,2020-11-08 19:05:02,2
4,6,4,2020-11-08 19:05:33,2
2,4,2,2020-11-08 19:06:03,2
2,4,2,2020-11-08 19:06:33,2
7,8,2,2020-11-08 19:07:04,2
7,8,2,2020-11-08 19:07:34,2
2,4,2,2020-11-08 19:08:05,2
2,4,2,2020-11-08 19:08:35,2
4,5,4,2020-11-08 19:09:05,2
4,5,4,2020-11-08 19:09:36,2
3,6,3,2020-11-08 19:10:07,2
3,4,3,2020-11-08 19:10:37,2
3,4,3,2020-11-08 19:11:07,2
6,7,4,2020-11-08 19:11:38,2
7,7,5,2020-11-08 19:12:09,2
3,3,3,2020-11-08 19:12:39,2
3,5,3,2020-11-08 19:13:10,2
6,10,4,2020-11-08 19:13:40,2
14,15,4,2020-11-08 19:14:11,2
12,12,4,2020-11-08 19:14:41,2
2,3,2,2020-11-08 19:15:12,2
3,3,3,2020-11-08 19:15:43,2
3,5,3,2020-11-08 19:16:13,2
3,6,3,2020-11-08 19:16:44,2
5,5,3,2020-11-08 19:17:16,2
10,12,3,2020-11-08 19:17:46,2
10,12,5,2020-11-08 19:18:16,2
4,7,4,2020-11-08 19:18:47,2
3,6,3,2020-11-08 19:19:17,2
11,13,4,2020-11-08 19:19:47,2
12,13,4,2020-11-08 19:20:17,2
6,6,3,2020-11-08 19:20:48,2
2,2,2,2020-11-08 19:21:18,2
5,5,3,2020-11-08 19:21:48,2
6,6,4,2020-11-08 19:22:18,2
5,5,5,2020-11-08 19:22:49,2
5,5,5,2020-11-08 19:23:20,2
5,6,5,2020-11-08 19:23:50,2
4,6,4,2020-11-08 19:24:20,2
4,6,2,2020-11-08 19:24:50,2
4,5,2,2020-11-08 19:25:22,2
2,4,2,2020-11-08 19:25:52,2
2,4,2,2020-11-08 19:26:22,2
3,5,3,2020-11-08 19:26:53,2
3,6,3,2020-11-08 19:27:24,2
4,7,4,2020-11-08 19:27:54,2
6,8,4,2020-11-08 19:28:26,2
5,6,3,2020-11-08 19:28:56,2
5,7,3,2020-11-08 19:29:27,2
8,9,3,2020-11-08 19:29:57,2
6,6,3,2020-11-08 19:30:28,2
7,7,4,2020-11-08 19:30:58,2
5,7,3,2020-11-08 19:31:29,2
3,6,3,2020-11-08 19:31:59,2
8,11,3,2020-11-08 19:32:29,2
7,9,3,2020-11-08 19:32:59,2
3,3,3,2020-11-08 19:33:31,2
3,4,3,2020-11-08 19:34:01,2
7,10,3,2020-11-08 19:34:31,2
7,10,2,2020-11-08 19:35:01,2
3,4,3,2020-11-08 19:35:31,2
7,7,4,2020-11-08 19:36:02,2
11,12,4,2020-11-08 19:36:33,2
10,12,4,2020-11-08 19:37:03,2
7,9,5,2020-11-08 19:37:33,2
4,5,4,2020-11-08 19:38:04,2
2,2,2,2020-11-08 19:38:34,2
8,8,3,2020-11-08 19:39:05,2
8,8,4,2020-11-08 19:39:35,2
3,3,3,2020-11-08 19:40:05,2
3,4,3,2020-11-08 19:40:36,2
3,4,3,2020-11-08 19:41:06,2
2,4,2,2020-11-08 19:41:36,2
6,8,4,2020-11-08 19:42:06,2
9,11,4,2020-11-08 19:42:38,2
8,11,4,2020-11-08 19:43:08,2
5,7,3,2020-11-08 19:43:38,2
2,4,2,2020-11-08 19:44:08,2
5,9,3,2020-11-08 19:44:39,2
5,8,3,2020-11-08 19:45:11,2
8,9,3,2020-11-08 19:45:42,2
11,13,3,2020-11-08 19:46:12,2
7,9,2,2020-11-08 19:46:43,2
3,4,3,2020-11-08 19:47:13,2
4,4,4,2020-11-08 19:47:43,2
4,5,4,2020-11-08 19:48:14,2
4,7,4,2020-11-08 19:48:44,2
6,9,4,2020-11-08 19:49:15,2
7,9,3,2020-11-08 19:49:46,2
5,5,2,2020-11-08 19:50:16,2
5,6,2,2020-11-08 19:50:46,2
6,8,3,2020-11-08 19:51:16,2
4,6,4,2020-11-08 19:51:47,2
6,7,3,2020-11-08 19:52:17,2
6,7,3,2020-11-08 19:52:47,2
5,5,3,2020-11-08 19:53:17,2
7,8,2,2020-11-08 19:53:48,2
5,6,2,2020-11-08 19:54:18,2
3,5,3,2020-11-08 19:54:48,2
3,4,3,2020-11-08 19:55:18,2
8,9,3,2020-11-08 19:55:49,2
11,12,3,2020-11-08 19:56:19,2
5,6,3,2020-11-08 19:56:49,2
3,4,3,2020-11-08 19:57:19,2
3,4,3,2020-11-08 19:57:50,2
5,5,2,2020-11-08 19:58:20,2
5,5,2,2020-11-08 19:58:50,2
3,5,3,2020-11-08 19:59:20,2
6,8,3,2020-11-08 19:59:51,2
5,6,2,2020-11-08 20:00:22,2
7,8,3,2020-11-08 20:00:52,2
9,10,4,2020-11-08 20:01:23,2
4,5,4,2020-11-08 20:01:53,2
7,7,4,2020-11-08 20:02:23,2
6,8,4,2020-11-08 20:02:54,2
5,8,3,2020-11-08 20:03:24,2
9,11,4,2020-11-08 20:03:55,2
8,11,3,2020-11-08 20:04:25,2
8,9,3,2020-11-08 20:04:55,2
4,6,4,2020-11-08 20:05:26,2
4,6,4,2020-11-08 20:05:57,2
3,4,3,2020-11-08 20:06:27,2
2,2,2,2020-11-08 20:06:57,2
3,4,3,2020-11-08 20:07:27,2
6,7,4,2020-11-08 20:07:58,2
7,9,5,2020-11-08 20:08:28,2
6,8,3,2020-11-08 20:08:58,2
7,9,3,2020-11-08 20:09:28,2
8,9,3,2020-11-08 20:09:59,2
6,7,4,2020-11-08 20:10:29,2
7,7,4,2020-11-08 20:11:01,2
13,13,4,2020-11-08 20:11:31,2
14,14,4,2020-11-08 20:12:01,2
7,10,3,2020-11-08 20:12:32,2
5,8,2,2020-11-08 20:13:03,2
4,7,4,2020-11-08 20:13:33,2
8,9,4,2020-11-08 20:14:03,2
8,9,4,2020-11-08 20:14:33,2
4,5,4,2020-11-08 20:15:04,2
3,3,3,2020-11-08 20:15:34,2
6,7,3,2020-11-08 20:16:04,2
6,6,3,2020-11-08 20:16:35,2
2,4,2,2020-11-08 20:17:06,2
3,7,3,2020-11-08 20:17:36,2
3,4,3,2020-11-08 20:18:06,2
8,9,3,2020-11-08 20:18:36,2
8,9,3,2020-11-08 20:19:07,2
3,4,3,2020-11-08 20:19:37,2
4,6,4,2020-11-08 20:20:07,2
4,6,4,2020-11-08 20:20:37,2
5,6,2,2020-11-08 20:21:08,2
5,9,3,2020-11-08 20:21:39,2
4,7,4,2020-11-08 20:22:09,2
4,4,4,2020-11-08 20:22:39,2
4,5,4,2020-11-08 20:23:09,2
2,4,2,2020-11-08 20:23:40,2
5,6,2,2020-11-08 20:24:10,2
8,10,3,2020-11-08 20:24:40,2
8,10,4,2020-11-08 20:25:11,2
7,9,3,2020-11-08 20:25:41,2
7,8,3,2020-11-08 20:26:11,2
5,5,3,2020-11-08 20:26:42,2
5,6,5,2020-11-08 20:27:13,2
5,6,5,2020-11-08 20:27:43,2
6,6,4,2020-11-08 20:28:14,2
6,7,4,2020-11-08 20:28:44,2
3,5,3,2020-11-08 20:29:14,2
5,7,2,2020-11-08 20:29:44,2
8,11,3,2020-11-08 20:30:15,2
7,9,3,2020-11-08 20:30:45,2
7,9,3,2020-11-08 20:31:15,2
6,8,4,2020-11-08 20:31:45,2
7,8,4,2020-11-08 20:32:16,2
11,14,4,2020-11-08 20:32:47,2
10,14,3,2020-11-08 20:33:18,2
6,7,3,2020-11-08 20:33:48,2
4,5,4,2020-11-08 20:34:18,2
6,8,4,2020-11-08 20:34:48,2
8,8,3,2020-11-08 20:35:19,2
3,5,3,2020-11-08 20:35:49,2
5,9,2,2020-11-08 20:36:19,2
5,7,3,2020-11-08 20:36:50,2
5,7,3,2020-11-08 20:37:20,2
9,10,5,2020-11-08 20:37:50,2
7,7,5,2020-11-08 20:38:21,2
4,5,4,2020-11-08 20:38:51,2
4,5,4,2020-11-08 20:39:22,2
2,4,2,2020-11-08 20:39:52,2
3,3,3,2020-11-08 20:40:22,2
3,4,3,2020-11-08 20:40:53,2
8,10,3,2020-11-08 20:41:24,2
9,11,4,2020-11-08 20:41:54,2
4,6,4,2020-11-08 20:42:24,2
3,6,3,2020-11-08 20:42:54,2
4,6,4,2020-11-08 20:43:25,2
3,5,3,2020-11-08 20:43:55,2
8,10,3,2020-11-08 20:44:25,2
11,12,4,2020-11-08 20:44:55,2
8,11,3,2020-11-08 20:45:26,2
5,8,3,2020-11-08 20:45:56,2
3,3,3,2020-11-08 20:46:28,2
2,4,2,2020-11-08 20:46:58,2
3,5,3,2020-11-08 20:47:28,2
5,6,3,2020-11-08 20:47:58,2
15,16,3,2020-11-08 20:48:29,2
13,16,3,2020-11-08 20:48:59,2
2,5,2,2020-11-08 20:49:29,2
2,3,2,2020-11-08 20:49:59,2
11,13,2,2020-11-08 20:50:30,2
15,18,3,2020-11-08 20:51:00,2
6,7,3,2020-11-08 20:51:30,2
6,8,3,2020-11-08 20:52:02,2
5,6,3,2020-11-08 20:52:32,2
2,2,2,2020-11-08 20:53:02,2
2,2,2,2020-11-08 20:53:34,2
8,9,3,2020-11-08 20:54:05,2
11,12,3,2020-11-08 20:54:36,2
9,11,4,2020-11-08 20:55:06,2
6,6,4,2020-11-08 20:55:36,2
11,12,4,2020-11-08 20:56:07,2
14,16,5,2020-11-08 20:56:37,2
7,8,4,2020-11-08 20:57:07,2
9,9,5,2020-11-08 20:57:37,2
11,11,4,2020-11-08 20:58:08,2
5,6,3,2020-11-08 20:58:39,2
3,5,3,2020-11-08 20:59:09,2
5,7,3,2020-11-08 20:59:41,2
10,11,3,2020-11-08 21:00:11,2
7,9,3,2020-11-08 21:00:42,2
5,6,2,2020-11-08 21:01:12,2
10,11,3,2020-11-08 21:01:43,2
10,12,5,2020-11-08 21:02:14,2
7,9,4,2020-11-08 21:02:44,2
5,8,3,2020-11-08 21:03:14,2
5,7,3,2020-11-08 21:03:45,2
4,6,2,2020-11-08 21:04:15,2
5,5,5,2020-11-08 21:04:45,2
5,5,5,2020-11-08 21:05:15,2
5,8,3,2020-11-08 21:05:46,2
5,7,3,2020-11-08 21:06:16,2
7,8,2,2020-11-08 21:06:46,2
7,10,3,2020-11-08 21:07:16,2
4,6,4,2020-11-08 21:07:47,2
11,13,4,2020-11-08 21:08:17,2
10,12,3,2020-11-08 21:08:47,2
6,7,3,2020-11-08 21:09:17,2
14,17,5,2020-11-08 21:09:48,2
12,15,5,2020-11-08 21:10:18,2
7,9,4,2020-11-08 21:10:48,2
10,12,3,2020-11-08 21:11:20,2
14,17,4,2020-11-08 21:11:51,2
7,10,5,2020-11-08 21:12:21,2
8,9,3,2020-11-08 21:12:52,2
13,15,3,2020-11-08 21:13:22,2
10,10,2,2020-11-08 21:13:52,2
7,7,2,2020-11-08 21:14:23,2
6,7,3,2020-11-08 21:14:53,2
4,6,4,2020-11-08 21:15:24,2
11,12,4,2020-11-08 21:15:54,2
14,16,5,2020-11-08 21:16:24,2
9,10,4,2020-11-08 21:16:55,2
8,9,4,2020-11-08 21:17:26,2
7,9,5,2020-11-08 21:17:56,2
6,7,4,2020-11-08 21:18:28,2
7,7,5,2020-11-08 21:18:59,2
6,6,4,2020-11-08 21:19:29,2
6,6,4,2020-11-08 21:19:59,2
6,8,4,2020-11-08 21:20:29,2
5,8,3,2020-11-08 21:21:00,2
4,5,4,2020-11-08 21:21:30,2
4,5,4,2020-11-08 21:22:00,2
4,4,4,2020-11-08 21:22:32,2
4,4,4,2020-11-08 21:23:03,2
5,6,5,2020-11-08 21:23:33,2
9,10,5,2020-11-08 21:24:04,2
15,17,4,2020-11-08 21:24:36,2
10,12,3,2020-11-08 21:25:07,2
6,7,4,2020-11-08 21:25:37,2
9,11,4,2020-11-08 21:26:07,2
6,8,3,2020-11-08 21:26:37,2
4,6,4,2020-11-08 21:27:09,2
6,8,3,2020-11-08 21:27:39,2
6,7,3,2020-11-08 21:28:10,2
6,8,4,2020-11-08 21:28:40,2
5,7,2,2020-11-08 21:29:10,2
5,9,3,2020-11-08 21:29:41,2
6,9,3,2020-11-08 21:30:11,2
3,5,3,2020-11-08 21:30:41,2
3,3,3,2020-11-08 21:31:12,2
5,6,3,2020-11-08 21:31:42,2
6,7,4,2020-11-08 21:32:13,2
4,4,4,2020-11-08 21:32:44,2
3,4,3,2020-11-08 21:33:14,2
5,7,2,2020-11-08 21:33:45,2
6,8,3,2020-11-08 21:34:15,2
3,4,3,2020-11-08 21:34:45,2
6,8,4,2020-11-08 21:35:15,2
9,12,4,2020-11-08 21:35:45,2
5,7,2,2020-11-08 21:36:16,2
7,8,3,2020-11-08 21:36:46,2
11,12,4,2020-11-08 21:37:16,2
9,11,4,2020-11-08 21:37:47,2
9,11,4,2020-11-08 21:38:17,2
9,11,4,2020-11-08 21:38:48,2
8,10,4,2020-11-08 21:39:18,2
5,6,3,2020-11-08 21:39:48,2
6,7,4,2020-11-08 21:40:19,2
12,13,5,2020-11-08 21:40:50,2
9,11,2,2020-11-08 21:41:21,2
7,8,2,2020-11-08 21:41:52,2
6,6,4,2020-11-08 21:42:22,2
4,4,4,2020-11-08 21:42:52,2
3,4,3,2020-11-08 21:43:22,2
6,7,3,2020-11-08 21:43:53,2
5,6,3,2020-11-08 21:44:23,2
11,11,3,2020-11-08 21:44:53,2
10,11,3,2020-11-08 21:45:23,2
6,7,3,2020-11-08 21:45:55,2
7,8,5,2020-11-08 21:46:25,2
4,4,4,2020-11-08 21:46:57,2
6,8,3,2020-11-08 21:47:27,2
5,8,3,2020-11-08 21:47:57,2
10,11,3,2020-11-08 21:48:27,2
13,14,3,2020-11-08 21:48:58,2
8,9,3,2020-11-08 21:49:29,2
7,7,2,2020-11-08 21:50:00,2
7,8,3,2020-11-08 21:50:31,2
5,6,5,2020-11-08 21:51:01,2
7,9,5,2020-11-08 21:51:31,2
7,8,4,2020-11-08 21:52:01,2
9,10,5,2020-11-08 21:52:32,2
16,18,4,2020-11-08 21:53:02,2
11,14,4,2020-11-08 21:53:32,2
3,5,3,2020-11-08 21:54:02,2
6,7,4,2020-11-08 21:54:34,2
10,12,5,2020-11-08 21:55:05,2
12,12,4,2020-11-08 21:55:36,2
7,10,3,2020-11-08 21:56:06,2
5,8,2,2020-11-08 21:56:36,2
5,7,3,2020-11-08 21:57:06,2
6,9,3,2020-11-08 21:57:37,2
5,7,2,2020-11-08 21:58:08,2
7,8,2,2020-11-08 21:58:38,2
7,8,3,2020-11-08 21:59:08,2
3,3,3,2020-11-08 21:59:39,2
2,2,2,2020-11-08 22:00:09,2
5,5,5,2020-11-08 22:00:40,2
7,8,4,2020-11-08 22:01:10,2
10,12,3,2020-11-08 22:01:40,2
11,12,4,2020-11-08 22:02:11,2
10,10,5,2020-11-08 22:02:41,2
6,9,4,2020-11-08 22:03:11,2
7,11,3,2020-11-08 22:03:42,2
9,10,4,2020-11-08 22:04:12,2
3,4,3,2020-11-08 22:04:42,2
2,4,2,2020-11-08 22:05:13,2
3,5,3,2020-11-08 22:05:43,2
4,5,4,2020-11-08 22:06:14,2
4,6,4,2020-11-08 22:06:45,2
3,7,3,2020-11-08 22:07:15,2
5,8,3,2020-11-08 22:07:46,2
5,7,3,2020-11-08 22:08:17,2
6,7,4,2020-11-08 22:08:47,2
9,10,4,2020-11-08 22:09:17,2
6,7,4,2020-11-08 22:09:47,2
3,3,3,2020-11-08 22:10:19,2
4,5,2,2020-11-08 22:10:49,2
5,6,3,2020-11-08 22:11:19,2
9,9,4,2020-11-08 22:11:49,2
9,10,4,2020-11-08 22:12:19,2
4,6,4,2020-11-08 22:12:50,2
9,13,4,2020-11-08 22:13:22,2
12,14,4,2020-11-08 22:13:52,2
5,6,3,2020-11-08 22:14:23,2
4,4,2,2020-11-08 22:14:53,2
7,8,2,2020-11-08 22:15:23,2
5,7,3,2020-11-08 22:15:54,2
6,9,4,2020-11-08 22:16:24,2
8,11,4,2020-11-08 22:16:54,2
7,9,3,2020-11-08 22:17:24,2
9,11,3,2020-11-08 22:17:55,2
8,10,4,2020-11-08 22:18:25,2
4,5,4,2020-11-08 22:18:55,2
6,7,3,2020-11-08 22:19:25,2
5,7,3,2020-11-08 22:19:56,2
3,5,3,2020-11-08 22:20:26,2
6,8,4,2020-11-08 22:20:56,2
11,11,4,2020-11-08 22:21:26,2
10,11,5,2020-11-08 22:21:57,2
7,9,5,2020-11-08 22:22:27,2
7,8,5,2020-11-08 22:22:57,2
6,8,4,2020-11-08 22:23:27,2
11,13,4,2020-11-08 22:23:58,2
9,11,4,2020-11-08 22:24:28,2
6,9,4,2020-11-08 22:24:58,2
5,7,3,2020-11-08 22:25:28,2
3,3,3,2020-11-08 22:25:59,2
3,3,3,2020-11-08 22:26:29,2
4,4,4,2020-11-08 22:26:59,2
6,7,4,2020-11-08 22:27:30,2
9,10,4,2020-11-08 22:28:00,2
6,7,3,2020-11-08 22:28:30,2
3,4,3,2020-11-08 22:29:00,2
4,4,4,2020-11-08 22:29:31,2
136,156,98,2020-11-08 22:30:33,2
62,77,36,2020-11-08 22:31:03,2
28,36,12,2020-11-08 22:31:33,2
11,14,5,2020-11-08 22:32:03,2
7,9,5,2020-11-08 22:32:34,2
18,26,13,2020-11-08 22:33:04,2
22,33,19,2020-11-08 22:33:34,2
21,32,18,2020-11-08 22:34:05,2
30,42,17,2020-11-08 22:34:35,2
36,50,19,2020-11-08 22:35:05,2
28,46,21,2020-11-08 22:35:35,2
30,44,21,2020-11-08 22:36:06,2
49,64,25,2020-11-08 22:36:36,2
50,70,25,2020-11-08 22:37:06,2
52,69,27,2020-11-08 22:37:36,2
